parish,precinct,office,district,party,candidate,votes
Acadia,01 07,President,,O,Amondson & Pletten,1
Acadia,01 07,President,,O,Brown & Herbert,0
Acadia,01 07,President,,O,Harris & Trowe,1
Acadia,01 07,President,,O,Nader & Camejo,0
Acadia,01 08,President,,D,Kerry & Edwards,128
Acadia,01 08,President,,R,Bush & Cheney,246
Acadia,01 08,President,,O,Peroutka & Baldwin,0
Acadia,01 08,President,,L,Badnarik & Campagna,0
Acadia,01 08,President,,G,Cobb & LaMarche,0
Acadia,01 08,President,,O,Amondson & Pletten,0
Acadia,01 08,President,,O,Brown & Herbert,2
Acadia,01 08,President,,O,Harris & Trowe,0
Acadia,01 08,President,,O,Nader & Camejo,0
Acadia,01 09,President,,D,Kerry & Edwards,114
Acadia,01 09,President,,R,Bush & Cheney,266
Acadia,01 09,President,,O,Peroutka & Baldwin,0
Acadia,01 09,President,,L,Badnarik & Campagna,0
Acadia,01 09,President,,G,Cobb & LaMarche,3
Acadia,01 09,President,,O,Amondson & Pletten,0
Acadia,01 09,President,,O,Brown & Herbert,0
Acadia,01 09,President,,O,Harris & Trowe,0
Acadia,01 09,President,,O,Nader & Camejo,1
Acadia,01 10,President,,D,Kerry & Edwards,14
Acadia,01 10,President,,R,Bush & Cheney,57
Acadia,01 10,President,,O,Peroutka & Baldwin,0
Acadia,01 10,President,,L,Badnarik & Campagna,0
Acadia,01 10,President,,G,Cobb & LaMarche,0
Acadia,01 10,President,,O,Amondson & Pletten,0
Acadia,01 10,President,,O,Brown & Herbert,0
Acadia,01 10,President,,O,Harris & Trowe,0
Acadia,01 10,President,,O,Nader & Camejo,0
Acadia,01 11,President,,D,Kerry & Edwards,11
Acadia,01 11,President,,R,Bush & Cheney,51
Acadia,01 11,President,,O,Peroutka & Baldwin,0
Acadia,01 11,President,,L,Badnarik & Campagna,0
Acadia,01 11,President,,G,Cobb & LaMarche,0
Acadia,01 11,President,,O,Amondson & Pletten,0
Acadia,01 11,President,,O,Brown & Herbert,0
Acadia,01 11,President,,O,Harris & Trowe,0
Acadia,01 11,President,,O,Nader & Camejo,1
Acadia,02 01,President,,D,Kerry & Edwards,178
Acadia,02 01,President,,R,Bush & Cheney,426
Acadia,02 01,President,,O,Peroutka & Baldwin,2
Acadia,02 01,President,,L,Badnarik & Campagna,0
Acadia,02 01,President,,G,Cobb & LaMarche,0
Acadia,02 01,President,,O,Amondson & Pletten,0
Acadia,02 01,President,,O,Brown & Herbert,0
Acadia,02 01,President,,O,Harris & Trowe,0
Acadia,02 01,President,,O,Nader & Camejo,2
Acadia,02 02,President,,D,Kerry & Edwards,58
Acadia,02 02,President,,R,Bush & Cheney,366
Acadia,02 02,President,,O,Peroutka & Baldwin,0
Acadia,02 02,President,,L,Badnarik & Campagna,0
Acadia,02 02,President,,G,Cobb & LaMarche,0
Acadia,02 02,President,,O,Amondson & Pletten,0
Acadia,02 02,President,,O,Brown & Herbert,0
Acadia,02 02,President,,O,Harris & Trowe,0
Acadia,02 02,President,,O,Nader & Camejo,1
Acadia,02 03,President,,D,Kerry & Edwards,105
Acadia,02 03,President,,R,Bush & Cheney,223
Acadia,02 03,President,,O,Peroutka & Baldwin,0
Acadia,02 03,President,,L,Badnarik & Campagna,0
Acadia,02 03,President,,G,Cobb & LaMarche,0
Acadia,02 03,President,,O,Amondson & Pletten,0
Acadia,02 03,President,,O,Brown & Herbert,0
Acadia,02 03,President,,O,Harris & Trowe,0
Acadia,02 03,President,,O,Nader & Camejo,3
Acadia,02 04,President,,D,Kerry & Edwards,52
Acadia,02 04,President,,R,Bush & Cheney,381
Acadia,02 04,President,,O,Peroutka & Baldwin,2
Acadia,02 04,President,,L,Badnarik & Campagna,0
Acadia,02 04,President,,G,Cobb & LaMarche,0
Acadia,02 04,President,,O,Amondson & Pletten,0
Acadia,02 04,President,,O,Brown & Herbert,0
Acadia,02 04,President,,O,Harris & Trowe,0
Acadia,02 04,President,,O,Nader & Camejo,0
Acadia,02 05,President,,D,Kerry & Edwards,42
Acadia,02 05,President,,R,Bush & Cheney,248
Acadia,02 05,President,,O,Peroutka & Baldwin,0
Acadia,02 05,President,,L,Badnarik & Campagna,0
Acadia,02 05,President,,G,Cobb & LaMarche,0
Acadia,02 05,President,,O,Amondson & Pletten,0
Acadia,02 05,President,,O,Brown & Herbert,0
Acadia,02 05,President,,O,Harris & Trowe,0
Acadia,02 05,President,,O,Nader & Camejo,0
Acadia,03 01,President,,D,Kerry & Edwards,240
Acadia,03 01,President,,R,Bush & Cheney,396
Acadia,03 01,President,,O,Peroutka & Baldwin,1
Acadia,03 01,President,,L,Badnarik & Campagna,1
Acadia,03 01,President,,G,Cobb & LaMarche,0
Acadia,03 01,President,,O,Amondson & Pletten,0
Acadia,03 01,President,,O,Brown & Herbert,0
Acadia,03 01,President,,O,Harris & Trowe,0
Acadia,03 01,President,,O,Nader & Camejo,2
Acadia,03 02,President,,D,Kerry & Edwards,118
Acadia,03 02,President,,R,Bush & Cheney,371
Acadia,03 02,President,,O,Peroutka & Baldwin,0
Acadia,03 02,President,,L,Badnarik & Campagna,2
Acadia,03 02,President,,G,Cobb & LaMarche,2
Acadia,03 02,President,,O,Amondson & Pletten,0
Acadia,03 02,President,,O,Brown & Herbert,0
Acadia,03 02,President,,O,Harris & Trowe,0
Acadia,03 02,President,,O,Nader & Camejo,3
Acadia,03 03A,President,,D,Kerry & Edwards,237
Acadia,03 03A,President,,R,Bush & Cheney,452
Acadia,03 03A,President,,O,Peroutka & Baldwin,0
Acadia,03 03A,President,,L,Badnarik & Campagna,1
Acadia,03 03A,President,,G,Cobb & LaMarche,1
Acadia,03 03A,President,,O,Amondson & Pletten,0
Acadia,03 03A,President,,O,Brown & Herbert,0
Acadia,03 03A,President,,O,Harris & Trowe,1
Acadia,03 03A,President,,O,Nader & Camejo,4
Acadia,03 03B,President,,D,Kerry & Edwards,134
Acadia,03 03B,President,,R,Bush & Cheney,192
Acadia,03 03B,President,,O,Peroutka & Baldwin,0
Acadia,03 03B,President,,L,Badnarik & Campagna,0
Acadia,03 03B,President,,G,Cobb & LaMarche,0
Acadia,03 03B,President,,O,Amondson & Pletten,0
Acadia,03 03B,President,,O,Brown & Herbert,0
Acadia,03 03B,President,,O,Harris & Trowe,0
Acadia,03 03B,President,,O,Nader & Camejo,1
Acadia,03 04,President,,D,Kerry & Edwards,351
Acadia,03 04,President,,R,Bush & Cheney,78
Acadia,03 04,President,,O,Peroutka & Baldwin,2
Acadia,03 04,President,,L,Badnarik & Campagna,0
Acadia,03 04,President,,G,Cobb & LaMarche,0
Acadia,03 04,President,,O,Amondson & Pletten,1
Acadia,03 04,President,,O,Brown & Herbert,0
Acadia,03 04,President,,O,Harris & Trowe,1
Acadia,03 04,President,,O,Nader & Camejo,0
Acadia,03 05,President,,D,Kerry & Edwards,47
Acadia,03 05,President,,R,Bush & Cheney,120
Acadia,03 05,President,,O,Peroutka & Baldwin,3
Acadia,03 05,President,,L,Badnarik & Campagna,0
Acadia,03 05,President,,G,Cobb & LaMarche,0
Acadia,03 05,President,,O,Amondson & Pletten,0
Acadia,03 05,President,,O,Brown & Herbert,0
Acadia,03 05,President,,O,Harris & Trowe,0
Acadia,03 05,President,,O,Nader & Camejo,1
Acadia,03 06,President,,D,Kerry & Edwards,95
Acadia,03 06,President,,R,Bush & Cheney,138
Acadia,03 06,President,,O,Peroutka & Baldwin,0
Acadia,03 06,President,,L,Badnarik & Campagna,1
Acadia,03 06,President,,G,Cobb & LaMarche,0
Acadia,03 06,President,,O,Amondson & Pletten,0
Acadia,03 06,President,,O,Brown & Herbert,1
Acadia,03 06,President,,O,Harris & Trowe,0
Acadia,03 06,President,,O,Nader & Camejo,0
Acadia,03 07,President,,D,Kerry & Edwards,164
Acadia,03 07,President,,R,Bush & Cheney,368
Acadia,03 07,President,,O,Peroutka & Baldwin,0
Acadia,03 07,President,,L,Badnarik & Campagna,0
Acadia,03 07,President,,G,Cobb & LaMarche,1
Acadia,03 07,President,,O,Amondson & Pletten,0
Acadia,03 07,President,,O,Brown & Herbert,0
Acadia,03 07,President,,O,Harris & Trowe,0
Acadia,03 07,President,,O,Nader & Camejo,5
Acadia,04 01,President,,D,Kerry & Edwards,121
Acadia,04 01,President,,R,Bush & Cheney,272
Acadia,04 01,President,,O,Peroutka & Baldwin,1
Acadia,04 01,President,,L,Badnarik & Campagna,0
Acadia,04 01,President,,G,Cobb & LaMarche,0
Acadia,04 01,President,,O,Amondson & Pletten,0
Acadia,04 01,President,,O,Brown & Herbert,0
Acadia,04 01,President,,O,Harris & Trowe,0
Acadia,04 01,President,,O,Nader & Camejo,4
Acadia,04 02,President,,D,Kerry & Edwards,161
Acadia,04 02,President,,R,Bush & Cheney,404
Acadia,04 02,President,,O,Peroutka & Baldwin,0
Acadia,04 02,President,,L,Badnarik & Campagna,0
Acadia,04 02,President,,G,Cobb & LaMarche,1
Acadia,04 02,President,,O,Amondson & Pletten,0
Acadia,04 02,President,,O,Brown & Herbert,0
Acadia,04 02,President,,O,Harris & Trowe,0
Acadia,04 02,President,,O,Nader & Camejo,2
Acadia,04 03,President,,D,Kerry & Edwards,11
Acadia,04 03,President,,R,Bush & Cheney,93
Acadia,04 03,President,,O,Peroutka & Baldwin,0
Acadia,04 03,President,,L,Badnarik & Campagna,0
Acadia,04 03,President,,G,Cobb & LaMarche,0
Acadia,04 03,President,,O,Amondson & Pletten,0
Acadia,04 03,President,,O,Brown & Herbert,0
Acadia,04 03,President,,O,Harris & Trowe,0
Acadia,04 03,President,,O,Nader & Camejo,0
Acadia,04 04,President,,D,Kerry & Edwards,160
Acadia,04 04,President,,R,Bush & Cheney,471
Acadia,04 04,President,,O,Peroutka & Baldwin,0
Acadia,04 04,President,,L,Badnarik & Campagna,0
Acadia,04 04,President,,G,Cobb & LaMarche,0
Acadia,04 04,President,,O,Amondson & Pletten,0
Acadia,04 04,President,,O,Brown & Herbert,1
Acadia,04 04,President,,O,Harris & Trowe,0
Acadia,04 04,President,,O,Nader & Camejo,5
Acadia,04 05,President,,D,Kerry & Edwards,188
Acadia,04 05,President,,R,Bush & Cheney,446
Acadia,04 05,President,,O,Peroutka & Baldwin,0
Acadia,04 05,President,,L,Badnarik & Campagna,1
Acadia,04 05,President,,G,Cobb & LaMarche,3
Acadia,04 05,President,,O,Amondson & Pletten,0
Acadia,04 05,President,,O,Brown & Herbert,2
Acadia,04 05,President,,O,Harris & Trowe,0
Acadia,04 05,President,,O,Nader & Camejo,5
Acadia,04 06,President,,D,Kerry & Edwards,81
Acadia,04 06,President,,R,Bush & Cheney,328
Acadia,04 06,President,,O,Peroutka & Baldwin,1
Acadia,04 06,President,,L,Badnarik & Campagna,0
Acadia,04 06,President,,G,Cobb & LaMarche,0
Acadia,04 06,President,,O,Amondson & Pletten,0
Acadia,04 06,President,,O,Brown & Herbert,1
Acadia,04 06,President,,O,Harris & Trowe,0
Acadia,04 06,President,,O,Nader & Camejo,2
Acadia,05 01A,President,,D,Kerry & Edwards,144
Acadia,05 01A,President,,R,Bush & Cheney,125
Acadia,05 01A,President,,O,Peroutka & Baldwin,1
Acadia,05 01A,President,,L,Badnarik & Campagna,0
Acadia,05 01A,President,,G,Cobb & LaMarche,0
Acadia,05 01A,President,,O,Amondson & Pletten,1
Acadia,05 01A,President,,O,Brown & Herbert,2
Acadia,05 01A,President,,O,Harris & Trowe,0
Acadia,05 01A,President,,O,Nader & Camejo,3
Acadia,05 01B,President,,D,Kerry & Edwards,56
Acadia,05 01B,President,,R,Bush & Cheney,68
Acadia,05 01B,President,,O,Peroutka & Baldwin,0
Acadia,05 01B,President,,L,Badnarik & Campagna,0
Acadia,05 01B,President,,G,Cobb & LaMarche,0
Acadia,05 01B,President,,O,Amondson & Pletten,0
Acadia,05 01B,President,,O,Brown & Herbert,0
Acadia,05 01B,President,,O,Harris & Trowe,0
Acadia,05 01B,President,,O,Nader & Camejo,1
Acadia,05 02A,President,,D,Kerry & Edwards,134
Acadia,05 02A,President,,R,Bush & Cheney,202
Acadia,05 02A,President,,O,Peroutka & Baldwin,0
Acadia,05 02A,President,,L,Badnarik & Campagna,0
Acadia,05 02A,President,,G,Cobb & LaMarche,0
Acadia,05 02A,President,,O,Amondson & Pletten,0
Acadia,05 02A,President,,O,Brown & Herbert,0
Acadia,05 02A,President,,O,Harris & Trowe,0
Acadia,05 02A,President,,O,Nader & Camejo,3
Acadia,05 02B,President,,D,Kerry & Edwards,7
Acadia,05 02B,President,,R,Bush & Cheney,33
Acadia,05 02B,President,,O,Peroutka & Baldwin,0
Acadia,05 02B,President,,L,Badnarik & Campagna,0
Acadia,05 02B,President,,G,Cobb & LaMarche,0
Acadia,05 02B,President,,O,Amondson & Pletten,0
Acadia,05 02B,President,,O,Brown & Herbert,0
Acadia,05 02B,President,,O,Harris & Trowe,0
Acadia,05 02B,President,,O,Nader & Camejo,0
Acadia,05 03,President,,D,Kerry & Edwards,65
Acadia,05 03,President,,R,Bush & Cheney,137
Acadia,05 03,President,,O,Peroutka & Baldwin,0
Acadia,05 03,President,,L,Badnarik & Campagna,0
Acadia,05 03,President,,G,Cobb & LaMarche,0
Acadia,05 03,President,,O,Amondson & Pletten,0
Acadia,05 03,President,,O,Brown & Herbert,0
Acadia,05 03,President,,O,Harris & Trowe,0
Acadia,05 03,President,,O,Nader & Camejo,0
Acadia,05 04,President,,D,Kerry & Edwards,151
Acadia,05 04,President,,R,Bush & Cheney,169
Acadia,05 04,President,,O,Peroutka & Baldwin,1
Acadia,05 04,President,,L,Badnarik & Campagna,0
Acadia,05 04,President,,G,Cobb & LaMarche,1
Acadia,05 04,President,,O,Amondson & Pletten,0
Acadia,05 04,President,,O,Brown & Herbert,0
Acadia,05 04,President,,O,Harris & Trowe,0
Acadia,05 04,President,,O,Nader & Camejo,5
Acadia,05 05,President,,D,Kerry & Edwards,91
Acadia,05 05,President,,R,Bush & Cheney,71
Acadia,05 05,President,,O,Peroutka & Baldwin,0
Acadia,05 05,President,,L,Badnarik & Campagna,0
Acadia,05 05,President,,G,Cobb & LaMarche,0
Acadia,05 05,President,,O,Amondson & Pletten,0
Acadia,05 05,President,,O,Brown & Herbert,0
Acadia,05 05,President,,O,Harris & Trowe,0
Acadia,05 05,President,,O,Nader & Camejo,1
Acadia,05 06,President,,D,Kerry & Edwards,25
Acadia,05 06,President,,R,Bush & Cheney,64
Acadia,05 06,President,,O,Peroutka & Baldwin,0
Acadia,05 06,President,,L,Badnarik & Campagna,0
Acadia,05 06,President,,G,Cobb & LaMarche,0
Acadia,05 06,President,,O,Amondson & Pletten,0
Acadia,05 06,President,,O,Brown & Herbert,0
Acadia,05 06,President,,O,Harris & Trowe,0
Acadia,05 06,President,,O,Nader & Camejo,0
Acadia,06 01,President,,D,Kerry & Edwards,303
Acadia,06 01,President,,R,Bush & Cheney,165
Acadia,06 01,President,,O,Peroutka & Baldwin,0
Acadia,06 01,President,,L,Badnarik & Campagna,0
Acadia,06 01,President,,G,Cobb & LaMarche,0
Acadia,06 01,President,,O,Amondson & Pletten,0
Acadia,06 01,President,,O,Brown & Herbert,0
Acadia,06 01,President,,O,Harris & Trowe,1
Acadia,06 01,President,,O,Nader & Camejo,2
Acadia,06 02,President,,D,Kerry & Edwards,97
Acadia,06 02,President,,R,Bush & Cheney,289
Acadia,06 02,President,,O,Peroutka & Baldwin,0
Acadia,06 02,President,,L,Badnarik & Campagna,1
Acadia,06 02,President,,G,Cobb & LaMarche,0
Acadia,06 02,President,,O,Amondson & Pletten,0
Acadia,06 02,President,,O,Brown & Herbert,1
Acadia,06 02,President,,O,Harris & Trowe,0
Acadia,06 02,President,,O,Nader & Camejo,3
Acadia,06 03A,President,,D,Kerry & Edwards,280
Acadia,06 03A,President,,R,Bush & Cheney,250
Acadia,06 03A,President,,O,Peroutka & Baldwin,0
Acadia,06 03A,President,,L,Badnarik & Campagna,0
Acadia,06 03A,President,,G,Cobb & LaMarche,1
Acadia,06 03A,President,,O,Amondson & Pletten,0
Acadia,06 03A,President,,O,Brown & Herbert,0
Acadia,06 03A,President,,O,Harris & Trowe,0
Acadia,06 03A,President,,O,Nader & Camejo,2
Acadia,06 03B,President,,D,Kerry & Edwards,34
Acadia,06 03B,President,,R,Bush & Cheney,194
Acadia,06 03B,President,,O,Peroutka & Baldwin,0
Acadia,06 03B,President,,L,Badnarik & Campagna,0
Acadia,06 03B,President,,G,Cobb & LaMarche,0
Acadia,06 03B,President,,O,Amondson & Pletten,0
Acadia,06 03B,President,,O,Brown & Herbert,0
Acadia,06 03B,President,,O,Harris & Trowe,0
Acadia,06 03B,President,,O,Nader & Camejo,1
Acadia,06 04,President,,D,Kerry & Edwards,103
Acadia,06 04,President,,R,Bush & Cheney,346
Acadia,06 04,President,,O,Peroutka & Baldwin,1
Acadia,06 04,President,,L,Badnarik & Campagna,2
Acadia,06 04,President,,G,Cobb & LaMarche,1
Acadia,06 04,President,,O,Amondson & Pletten,0
Acadia,06 04,President,,O,Brown & Herbert,0
Acadia,06 04,President,,O,Harris & Trowe,0
Acadia,06 04,President,,O,Nader & Camejo,3
Acadia,06 05,President,,D,Kerry & Edwards,144
Acadia,06 05,President,,R,Bush & Cheney,38
Acadia,06 05,President,,O,Peroutka & Baldwin,0
Acadia,06 05,President,,L,Badnarik & Campagna,1
Acadia,06 05,President,,G,Cobb & LaMarche,0
Acadia,06 05,President,,O,Amondson & Pletten,0
Acadia,06 05,President,,O,Brown & Herbert,0
Acadia,06 05,President,,O,Harris & Trowe,0
Acadia,06 05,President,,O,Nader & Camejo,2
Acadia,06 06,President,,D,Kerry & Edwards,286
Acadia,06 06,President,,R,Bush & Cheney,14
Acadia,06 06,President,,O,Peroutka & Baldwin,0
Acadia,06 06,President,,L,Badnarik & Campagna,0
Acadia,06 06,President,,G,Cobb & LaMarche,1
Acadia,06 06,President,,O,Amondson & Pletten,0
Acadia,06 06,President,,O,Brown & Herbert,0
Acadia,06 06,President,,O,Harris & Trowe,1
Acadia,06 06,President,,O,Nader & Camejo,1
Acadia,06 07,President,,D,Kerry & Edwards,117
Acadia,06 07,President,,R,Bush & Cheney,290
Acadia,06 07,President,,O,Peroutka & Baldwin,1
Acadia,06 07,President,,L,Badnarik & Campagna,1
Acadia,06 07,President,,G,Cobb & LaMarche,0
Acadia,06 07,President,,O,Amondson & Pletten,0
Acadia,06 07,President,,O,Brown & Herbert,0
Acadia,06 07,President,,O,Harris & Trowe,0
Acadia,06 07,President,,O,Nader & Camejo,0
Acadia,06 08,President,,D,Kerry & Edwards,219
Acadia,06 08,President,,R,Bush & Cheney,329
Acadia,06 08,President,,O,Peroutka & Baldwin,0
Acadia,06 08,President,,L,Badnarik & Campagna,1
Acadia,06 08,President,,G,Cobb & LaMarche,0
Acadia,06 08,President,,O,Amondson & Pletten,0
Acadia,06 08,President,,O,Brown & Herbert,2
Acadia,06 08,President,,O,Harris & Trowe,0
Acadia,06 08,President,,O,Nader & Camejo,1
Acadia,06 09,President,,D,Kerry & Edwards,88
Acadia,06 09,President,,R,Bush & Cheney,229
Acadia,06 09,President,,O,Peroutka & Baldwin,0
Acadia,06 09,President,,L,Badnarik & Campagna,0
Acadia,06 09,President,,G,Cobb & LaMarche,0
Acadia,06 09,President,,O,Amondson & Pletten,0
Acadia,06 09,President,,O,Brown & Herbert,0
Acadia,06 09,President,,O,Harris & Trowe,0
Acadia,06 09,President,,O,Nader & Camejo,2
Acadia,06 10,President,,D,Kerry & Edwards,50
Acadia,06 10,President,,R,Bush & Cheney,129
Acadia,06 10,President,,O,Peroutka & Baldwin,0
Acadia,06 10,President,,L,Badnarik & Campagna,0
Acadia,06 10,President,,G,Cobb & LaMarche,0
Acadia,06 10,President,,O,Amondson & Pletten,0
Acadia,06 10,President,,O,Brown & Herbert,0
Acadia,06 10,President,,O,Harris & Trowe,0
Acadia,06 10,President,,O,Nader & Camejo,2
Acadia,06 11,President,,D,Kerry & Edwards,495
Acadia,06 11,President,,R,Bush & Cheney,17
Acadia,06 11,President,,O,Peroutka & Baldwin,0
Acadia,06 11,President,,L,Badnarik & Campagna,0
Acadia,06 11,President,,G,Cobb & LaMarche,0
Acadia,06 11,President,,O,Amondson & Pletten,0
Acadia,06 11,President,,O,Brown & Herbert,0
Acadia,06 11,President,,O,Harris & Trowe,0
Acadia,06 11,President,,O,Nader & Camejo,0
Acadia,06 12,President,,D,Kerry & Edwards,219
Acadia,06 12,President,,R,Bush & Cheney,392
Acadia,06 12,President,,O,Peroutka & Baldwin,0
Acadia,06 12,President,,L,Badnarik & Campagna,1
Acadia,06 12,President,,G,Cobb & LaMarche,0
Acadia,06 12,President,,O,Amondson & Pletten,0
Acadia,06 12,President,,O,Brown & Herbert,1
Acadia,06 12,President,,O,Harris & Trowe,0
Acadia,06 12,President,,O,Nader & Camejo,2
Acadia,06 13,President,,D,Kerry & Edwards,90
Acadia,06 13,President,,R,Bush & Cheney,286
Acadia,06 13,President,,O,Peroutka & Baldwin,0
Acadia,06 13,President,,L,Badnarik & Campagna,2
Acadia,06 13,President,,G,Cobb & LaMarche,0
Acadia,06 13,President,,O,Amondson & Pletten,0
Acadia,06 13,President,,O,Brown & Herbert,0
Acadia,06 13,President,,O,Harris & Trowe,0
Acadia,06 13,President,,O,Nader & Camejo,1
Acadia,06 14,President,,D,Kerry & Edwards,137
Acadia,06 14,President,,R,Bush & Cheney,397
Acadia,06 14,President,,O,Peroutka & Baldwin,1
Acadia,06 14,President,,L,Badnarik & Campagna,0
Acadia,06 14,President,,G,Cobb & LaMarche,0
Acadia,06 14,President,,O,Amondson & Pletten,0
Acadia,06 14,President,,O,Brown & Herbert,0
Acadia,06 14,President,,O,Harris & Trowe,0
Acadia,06 14,President,,O,Nader & Camejo,3
Acadia,06 15,President,,D,Kerry & Edwards,60
Acadia,06 15,President,,R,Bush & Cheney,139
Acadia,06 15,President,,O,Peroutka & Baldwin,0
Acadia,06 15,President,,L,Badnarik & Campagna,3
Acadia,06 15,President,,G,Cobb & LaMarche,0
Acadia,06 15,President,,O,Amondson & Pletten,0
Acadia,06 15,President,,O,Brown & Herbert,0
Acadia,06 15,President,,O,Harris & Trowe,0
Acadia,06 15,President,,O,Nader & Camejo,0
Acadia,06 16,President,,D,Kerry & Edwards,67
Acadia,06 16,President,,R,Bush & Cheney,191
Acadia,06 16,President,,O,Peroutka & Baldwin,1
Acadia,06 16,President,,L,Badnarik & Campagna,0
Acadia,06 16,President,,G,Cobb & LaMarche,0
Acadia,06 16,President,,O,Amondson & Pletten,0
Acadia,06 16,President,,O,Brown & Herbert,0
Acadia,06 16,President,,O,Harris & Trowe,0
Acadia,06 16,President,,O,Nader & Camejo,2
