parish,office,district,party,candidate,votes
Jefferson,State House,83rd Representative District,D,Robert E. Billiot,3038
Jefferson,State House,83rd Representative District,R,Danyelle Taylor,2913
Jefferson,State House,85th Representative District,R,"""Billy"" Arnold",2410
Jefferson,State House,85th Representative District,R,Ricky J. Templet,6687
Orleans,State House,91st Representative District,O,Joseph P.G. Alfone,178
Orleans,State House,91st Representative District,D,Judy Bajoie-Phillips,1601
Orleans,State House,91st Representative District,R,"Anthony J. ""Tony"" Clesi, Jr.",961
Orleans,State House,91st Representative District,O,Peter Gardner,86
Orleans,State House,91st Representative District,D,Natacha Hutchinson,764
Orleans,State House,91st Representative District,D,"""Walt"" Leger III",2441
Orleans,State House,91st Representative District,O,"Robert ""Bob"" Murray",407
Jefferson,State House,92nd Representative District,D,Michael Austin,1802
Jefferson,State House,92nd Representative District,R,Michael McMyne,2593
Jefferson,State House,92nd Representative District,R,"""Tom"" Willmott",3750
Orleans,State House,93rd Representative District,D,Karen Carter,4140
Orleans,State House,93rd Representative District,D,Rhodesia J. Douglas,1076
Orleans,State House,94th Representative District,R,Adrian Bruneau,1897
Orleans,State House,94th Representative District,D,Deborah Langhoff,2638
Orleans,State House,94th Representative District,R,"Nicholas J. ""Nick"" Lorusso",4470
Orleans,State House,94th Representative District,N,"William Vanderwall, Sr.",166
Orleans,State House,95th Representative District,R,Erin Anderson,330
Orleans,State House,95th Representative District,D,Una Anderson,2306
Orleans,State House,95th Representative District,D,Desiree Cook-Calvin,837
Orleans,State House,95th Representative District,D,Walker Hines,1314
Orleans,State House,95th Representative District,D,Percy Marchand,1035
Orleans,State House,95th Representative District,D,Marc Napoleon,252
Orleans,State House,95th Representative District,D,John T. Parker,317
Orleans,State House,95th Representative District,D,Evan Wolf,550
Orleans,State House,98th Representative District,D,Neil Abramson,2618
Orleans,State House,98th Representative District,R,"""Rob"" Couhig III",1022
Orleans,State House,98th Representative District,D,James P. Johnson,1238
Orleans,State House,98th Representative District,R,Murray Nelson,1059
Orleans,State House,98th Representative District,R,Brian S. Trascher,161
Orleans,State House,99th Representative District,D,David DaJon,784
Orleans,State House,99th Representative District,D,Charmaine L. Marchand,2394
Orleans,State House,100th Representative District,D,Austin Badon,3845
Orleans,State House,100th Representative District,D,Catherine Pleasant,1497
Orleans,State House,101st Representative District,D,Roland Barthe,1107
Orleans,State House,101st Representative District,D,Cedric L. Richmond,2944
Orleans,State House,102nd Representative District,D,Natasha Anthony-Wells,1748
Orleans,State House,102nd Representative District,D,"Jeffery ""Jeff"" Arnold",4298
Orleans,State House,102nd Representative District,N,"Rick ""Riki"" Lombard",1014
Orleans,State House,103rd Representative District,R,"""Mike"" Bayham",114
Orleans,State House,103rd Representative District,N,"Anh ""Joseph"" Cao",796
Orleans,State House,103rd Representative District,R,Clay Cosse',72
Orleans,State House,103rd Representative District,D,Reed S. Henderson,226
Orleans,State House,103rd Representative District,R,Mark Madary,62
Orleans,State House,103rd Representative District,D,"""Rob"" Ruffino",131
St. Bernard,State House,103rd Representative District,R,"""Mike"" Bayham",1040
St. Bernard,State House,103rd Representative District,N,"Anh ""Joseph"" Cao",99
St. Bernard,State House,103rd Representative District,R,Clay Cosse',1072
St. Bernard,State House,103rd Representative District,D,Reed S. Henderson,1150
St. Bernard,State House,103rd Representative District,R,Mark Madary,1126
St. Bernard,State House,103rd Representative District,D,"""Rob"" Ruffino",478
St. Bernard,State House,104th Representative District,R,"""Nita"" Hutter",4120
St. Bernard,State House,104th Representative District,D,"Stacy Riley, Sr.",1812
Jefferson,State House,105th Representative District,D,Russell Hayden,238
Jefferson,State House,105th Representative District,R,Ernest Durham Wooton,1161
Plaquemines,State House,105th Representative District,D,Russell Hayden,1672
Plaquemines,State House,105th Representative District,R,Ernest Durham Wooton,5746
St. Charles,State House,105th Representative District,D,Russell Hayden,1132
St. Charles,State House,105th Representative District,R,Ernest Durham Wooton,3027
