parish,precinct,office,district,party,candidate,votes
Acadia,1- 2B,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 2B,President,,G,Nader & LaDuke Green Party,7
Acadia,1- 2B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 2B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 2B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 3A,President,,D,Gore & Lieberman Democratic Party,108
Acadia,1- 3A,President,,R,Buchanan & Foster Reform Party,3
Acadia,1- 3A,President,,R,Bush & Cheney Republican Party,340
Acadia,1- 3A,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 3A,President,,G,Nader & LaDuke Green Party,4
Acadia,1- 3A,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 3A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 3A,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,1- 3B,President,,D,Gore & Lieberman Democratic Party,133
Acadia,1- 3B,President,,R,Buchanan & Foster Reform Party,2
Acadia,1- 3B,President,,R,Bush & Cheney Republican Party,129
Acadia,1- 3B,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 3B,President,,G,Nader & LaDuke Green Party,4
Acadia,1- 3B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 3B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 3B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 4A,President,,D,Gore & Lieberman Democratic Party,62
Acadia,1- 4A,President,,R,Buchanan & Foster Reform Party,0
Acadia,1- 4A,President,,R,Bush & Cheney Republican Party,199
Acadia,1- 4A,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 4A,President,,G,Nader & LaDuke Green Party,8
Acadia,1- 4A,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 4A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 4A,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 4B,President,,D,Gore & Lieberman Democratic Party,79
Acadia,1- 4B,President,,R,Buchanan & Foster Reform Party,4
Acadia,1- 4B,President,,R,Bush & Cheney Republican Party,189
Acadia,1- 4B,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 4B,President,,G,Nader & LaDuke Green Party,2
Acadia,1- 4B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 4B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 4B,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,1- 5A,President,,D,Gore & Lieberman Democratic Party,87
Acadia,1- 5A,President,,R,Buchanan & Foster Reform Party,4
Acadia,1- 5A,President,,R,Bush & Cheney Republican Party,209
Acadia,1- 5A,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 5A,President,,G,Nader & LaDuke Green Party,3
Acadia,1- 5A,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 5A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 5A,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 5B,President,,D,Gore & Lieberman Democratic Party,181
Acadia,1- 5B,President,,R,Buchanan & Foster Reform Party,2
Acadia,1- 5B,President,,R,Bush & Cheney Republican Party,67
Acadia,1- 5B,President,,O,Phillips & Frazier Constitution Party,1
Acadia,1- 5B,President,,G,Nader & LaDuke Green Party,2
Acadia,1- 5B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 5B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 5B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 6,President,,D,Gore & Lieberman Democratic Party,362
Acadia,1- 6,President,,R,Buchanan & Foster Reform Party,3
Acadia,1- 6,President,,R,Bush & Cheney Republican Party,14
Acadia,1- 6,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 6,President,,G,Nader & LaDuke Green Party,0
Acadia,1- 6,President,,L,Browne & Olivier Libertarian Party,1
Acadia,1- 6,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,1- 6,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 7,President,,D,Gore & Lieberman Democratic Party,349
Acadia,1- 7,President,,R,Buchanan & Foster Reform Party,2
Acadia,1- 7,President,,R,Bush & Cheney Republican Party,94
Acadia,1- 7,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 7,President,,G,Nader & LaDuke Green Party,0
Acadia,1- 7,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 7,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 7,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,1- 8,President,,D,Gore & Lieberman Democratic Party,110
Acadia,1- 8,President,,R,Buchanan & Foster Reform Party,3
Acadia,1- 8,President,,R,Bush & Cheney Republican Party,199
Acadia,1- 8,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 8,President,,G,Nader & LaDuke Green Party,3
Acadia,1- 8,President,,L,Browne & Olivier Libertarian Party,0
Acadia,1- 8,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 8,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,1- 9,President,,D,Gore & Lieberman Democratic Party,172
Acadia,1- 9,President,,R,Buchanan & Foster Reform Party,5
Acadia,1- 9,President,,R,Bush & Cheney Republican Party,342
Acadia,1- 9,President,,O,Phillips & Frazier Constitution Party,0
Acadia,1- 9,President,,G,Nader & LaDuke Green Party,9
Acadia,1- 9,President,,L,Browne & Olivier Libertarian Party,1
Acadia,1- 9,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,1- 9,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,2- 1,President,,D,Gore & Lieberman Democratic Party,171
Acadia,2- 1,President,,R,Buchanan & Foster Reform Party,8
Acadia,2- 1,President,,R,Bush & Cheney Republican Party,294
Acadia,2- 1,President,,O,Phillips & Frazier Constitution Party,1
Acadia,2- 1,President,,G,Nader & LaDuke Green Party,4
Acadia,2- 1,President,,L,Browne & Olivier Libertarian Party,0
Acadia,2- 1,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,2- 1,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,2- 2,President,,D,Gore & Lieberman Democratic Party,61
Acadia,2- 2,President,,R,Buchanan & Foster Reform Party,1
Acadia,2- 2,President,,R,Bush & Cheney Republican Party,344
Acadia,2- 2,President,,O,Phillips & Frazier Constitution Party,0
Acadia,2- 2,President,,G,Nader & LaDuke Green Party,1
Acadia,2- 2,President,,L,Browne & Olivier Libertarian Party,0
Acadia,2- 2,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,2- 2,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,2- 3,President,,D,Gore & Lieberman Democratic Party,95
Acadia,2- 3,President,,R,Buchanan & Foster Reform Party,3
Acadia,2- 3,President,,R,Bush & Cheney Republican Party,224
Acadia,2- 3,President,,O,Phillips & Frazier Constitution Party,0
Acadia,2- 3,President,,G,Nader & LaDuke Green Party,0
Acadia,2- 3,President,,L,Browne & Olivier Libertarian Party,0
Acadia,2- 3,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,2- 3,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,2- 4,President,,D,Gore & Lieberman Democratic Party,59
Acadia,2- 4,President,,R,Buchanan & Foster Reform Party,4
Acadia,2- 4,President,,R,Bush & Cheney Republican Party,311
Acadia,2- 4,President,,O,Phillips & Frazier Constitution Party,0
Acadia,2- 4,President,,G,Nader & LaDuke Green Party,1
Acadia,2- 4,President,,L,Browne & Olivier Libertarian Party,1
Acadia,2- 4,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,2- 4,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,2- 5,President,,D,Gore & Lieberman Democratic Party,40
Acadia,2- 5,President,,R,Buchanan & Foster Reform Party,3
Acadia,2- 5,President,,R,Bush & Cheney Republican Party,198
Acadia,2- 5,President,,O,Phillips & Frazier Constitution Party,0
Acadia,2- 5,President,,G,Nader & LaDuke Green Party,3
Acadia,2- 5,President,,L,Browne & Olivier Libertarian Party,0
Acadia,2- 5,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,2- 5,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,3- 1,President,,D,Gore & Lieberman Democratic Party,206
Acadia,3- 1,President,,R,Buchanan & Foster Reform Party,5
Acadia,3- 1,President,,R,Bush & Cheney Republican Party,263
Acadia,3- 1,President,,O,Phillips & Frazier Constitution Party,0
Acadia,3- 1,President,,G,Nader & LaDuke Green Party,8
Acadia,3- 1,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 1,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 1,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,3- 2,President,,D,Gore & Lieberman Democratic Party,97
Acadia,3- 2,President,,R,Buchanan & Foster Reform Party,13
Acadia,3- 2,President,,R,Bush & Cheney Republican Party,306
Acadia,3- 2,President,,O,Phillips & Frazier Constitution Party,0
Acadia,3- 2,President,,G,Nader & LaDuke Green Party,7
Acadia,3- 2,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 2,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 2,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,3- 3A,President,,D,Gore & Lieberman Democratic Party,231
Acadia,3- 3A,President,,R,Buchanan & Foster Reform Party,3
Acadia,3- 3A,President,,R,Bush & Cheney Republican Party,325
Acadia,3- 3A,President,,O,Phillips & Frazier Constitution Party,1
Acadia,3- 3A,President,,G,Nader & LaDuke Green Party,11
Acadia,3- 3A,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 3A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 3A,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,3- 3B,President,,D,Gore & Lieberman Democratic Party,141
Acadia,3- 3B,President,,R,Buchanan & Foster Reform Party,2
Acadia,3- 3B,President,,R,Bush & Cheney Republican Party,217
Acadia,3- 3B,President,,O,Phillips & Frazier Constitution Party,1
Acadia,3- 3B,President,,G,Nader & LaDuke Green Party,1
Acadia,3- 3B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 3B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 3B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,3- 4,President,,D,Gore & Lieberman Democratic Party,329
Acadia,3- 4,President,,R,Buchanan & Foster Reform Party,5
Acadia,3- 4,President,,R,Bush & Cheney Republican Party,40
Acadia,3- 4,President,,O,Phillips & Frazier Constitution Party,0
Acadia,3- 4,President,,G,Nader & LaDuke Green Party,1
Acadia,3- 4,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 4,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 4,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,3- 5,President,,D,Gore & Lieberman Democratic Party,64
Acadia,3- 5,President,,R,Buchanan & Foster Reform Party,2
Acadia,3- 5,President,,R,Bush & Cheney Republican Party,78
Acadia,3- 5,President,,O,Phillips & Frazier Constitution Party,1
Acadia,3- 5,President,,G,Nader & LaDuke Green Party,1
Acadia,3- 5,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 5,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 5,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,3- 6,President,,D,Gore & Lieberman Democratic Party,142
Acadia,3- 6,President,,R,Buchanan & Foster Reform Party,5
Acadia,3- 6,President,,R,Bush & Cheney Republican Party,217
Acadia,3- 6,President,,O,Phillips & Frazier Constitution Party,1
Acadia,3- 6,President,,G,Nader & LaDuke Green Party,3
Acadia,3- 6,President,,L,Browne & Olivier Libertarian Party,0
Acadia,3- 6,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 6,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,3- 7,President,,D,Gore & Lieberman Democratic Party,174
Acadia,3- 7,President,,R,Buchanan & Foster Reform Party,4
Acadia,3- 7,President,,R,Bush & Cheney Republican Party,338
Acadia,3- 7,President,,O,Phillips & Frazier Constitution Party,0
Acadia,3- 7,President,,G,Nader & LaDuke Green Party,4
Acadia,3- 7,President,,L,Browne & Olivier Libertarian Party,1
Acadia,3- 7,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,3- 7,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,4- 1,President,,D,Gore & Lieberman Democratic Party,137
Acadia,4- 1,President,,R,Buchanan & Foster Reform Party,4
Acadia,4- 1,President,,R,Bush & Cheney Republican Party,235
Acadia,4- 1,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 1,President,,G,Nader & LaDuke Green Party,4
Acadia,4- 1,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 1,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,4- 1,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,4- 2,President,,D,Gore & Lieberman Democratic Party,189
Acadia,4- 2,President,,R,Buchanan & Foster Reform Party,4
Acadia,4- 2,President,,R,Bush & Cheney Republican Party,379
Acadia,4- 2,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 2,President,,G,Nader & LaDuke Green Party,6
Acadia,4- 2,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 2,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,4- 2,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,4- 3,President,,D,Gore & Lieberman Democratic Party,18
Acadia,4- 3,President,,R,Buchanan & Foster Reform Party,1
Acadia,4- 3,President,,R,Bush & Cheney Republican Party,92
Acadia,4- 3,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 3,President,,G,Nader & LaDuke Green Party,1
Acadia,4- 3,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 3,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,4- 3,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,4- 4,President,,D,Gore & Lieberman Democratic Party,150
Acadia,4- 4,President,,R,Buchanan & Foster Reform Party,11
Acadia,4- 4,President,,R,Bush & Cheney Republican Party,358
Acadia,4- 4,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 4,President,,G,Nader & LaDuke Green Party,9
Acadia,4- 4,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 4,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,4- 4,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,4- 5,President,,D,Gore & Lieberman Democratic Party,218
Acadia,4- 5,President,,R,Buchanan & Foster Reform Party,15
Acadia,4- 5,President,,R,Bush & Cheney Republican Party,439
Acadia,4- 5,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 5,President,,G,Nader & LaDuke Green Party,14
Acadia,4- 5,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 5,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,4- 5,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,4- 6,President,,D,Gore & Lieberman Democratic Party,75
Acadia,4- 6,President,,R,Buchanan & Foster Reform Party,2
Acadia,4- 6,President,,R,Bush & Cheney Republican Party,313
Acadia,4- 6,President,,O,Phillips & Frazier Constitution Party,0
Acadia,4- 6,President,,G,Nader & LaDuke Green Party,2
Acadia,4- 6,President,,L,Browne & Olivier Libertarian Party,0
Acadia,4- 6,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,4- 6,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 1A,President,,D,Gore & Lieberman Democratic Party,160
Acadia,5- 1A,President,,R,Buchanan & Foster Reform Party,6
Acadia,5- 1A,President,,R,Bush & Cheney Republican Party,97
Acadia,5- 1A,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 1A,President,,G,Nader & LaDuke Green Party,2
Acadia,5- 1A,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 1A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 1A,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 1B,President,,D,Gore & Lieberman Democratic Party,51
Acadia,5- 1B,President,,R,Buchanan & Foster Reform Party,1
Acadia,5- 1B,President,,R,Bush & Cheney Republican Party,66
Acadia,5- 1B,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 1B,President,,G,Nader & LaDuke Green Party,0
Acadia,5- 1B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 1B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 1B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 2A,President,,D,Gore & Lieberman Democratic Party,127
Acadia,5- 2A,President,,R,Buchanan & Foster Reform Party,6
Acadia,5- 2A,President,,R,Bush & Cheney Republican Party,158
Acadia,5- 2A,President,,O,Phillips & Frazier Constitution Party,1
Acadia,5- 2A,President,,G,Nader & LaDuke Green Party,4
Acadia,5- 2A,President,,L,Browne & Olivier Libertarian Party,1
Acadia,5- 2A,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 2A,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 2B,President,,D,Gore & Lieberman Democratic Party,5
Acadia,5- 2B,President,,R,Buchanan & Foster Reform Party,0
Acadia,5- 2B,President,,R,Bush & Cheney Republican Party,24
Acadia,5- 2B,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 2B,President,,G,Nader & LaDuke Green Party,0
Acadia,5- 2B,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 2B,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 2B,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 3,President,,D,Gore & Lieberman Democratic Party,69
Acadia,5- 3,President,,R,Buchanan & Foster Reform Party,4
Acadia,5- 3,President,,R,Bush & Cheney Republican Party,109
Acadia,5- 3,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 3,President,,G,Nader & LaDuke Green Party,0
Acadia,5- 3,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 3,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,5- 3,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 4,President,,D,Gore & Lieberman Democratic Party,146
Acadia,5- 4,President,,R,Buchanan & Foster Reform Party,5
Acadia,5- 4,President,,R,Bush & Cheney Republican Party,140
Acadia,5- 4,President,,O,Phillips & Frazier Constitution Party,1
Acadia,5- 4,President,,G,Nader & LaDuke Green Party,1
Acadia,5- 4,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 4,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,5- 4,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 5,President,,D,Gore & Lieberman Democratic Party,94
Acadia,5- 5,President,,R,Buchanan & Foster Reform Party,0
Acadia,5- 5,President,,R,Bush & Cheney Republican Party,55
Acadia,5- 5,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 5,President,,G,Nader & LaDuke Green Party,1
Acadia,5- 5,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 5,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 5,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,5- 6,President,,D,Gore & Lieberman Democratic Party,29
Acadia,5- 6,President,,R,Buchanan & Foster Reform Party,1
Acadia,5- 6,President,,R,Bush & Cheney Republican Party,49
Acadia,5- 6,President,,O,Phillips & Frazier Constitution Party,0
Acadia,5- 6,President,,G,Nader & LaDuke Green Party,0
Acadia,5- 6,President,,L,Browne & Olivier Libertarian Party,0
Acadia,5- 6,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,5- 6,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 1,President,,D,Gore & Lieberman Democratic Party,277
Acadia,6- 1,President,,R,Buchanan & Foster Reform Party,6
Acadia,6- 1,President,,R,Bush & Cheney Republican Party,160
Acadia,6- 1,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 1,President,,G,Nader & LaDuke Green Party,1
Acadia,6- 1,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 1,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 1,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 10,President,,D,Gore & Lieberman Democratic Party,52
Acadia,6- 10,President,,R,Buchanan & Foster Reform Party,1
Acadia,6- 10,President,,R,Bush & Cheney Republican Party,131
Acadia,6- 10,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 10,President,,G,Nader & LaDuke Green Party,3
Acadia,6- 10,President,,L,Browne & Olivier Libertarian Party,0
Acadia,6- 10,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 10,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 11,President,,D,Gore & Lieberman Democratic Party,532
Acadia,6- 11,President,,R,Buchanan & Foster Reform Party,2
Acadia,6- 11,President,,R,Bush & Cheney Republican Party,14
Acadia,6- 11,President,,O,Phillips & Frazier Constitution Party,1
Acadia,6- 11,President,,G,Nader & LaDuke Green Party,1
Acadia,6- 11,President,,L,Browne & Olivier Libertarian Party,0
Acadia,6- 11,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 11,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 12,President,,D,Gore & Lieberman Democratic Party,211
Acadia,6- 12,President,,R,Buchanan & Foster Reform Party,10
Acadia,6- 12,President,,R,Bush & Cheney Republican Party,388
Acadia,6- 12,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 12,President,,G,Nader & LaDuke Green Party,3
Acadia,6- 12,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 12,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 12,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,6- 13,President,,D,Gore & Lieberman Democratic Party,162
Acadia,6- 13,President,,R,Buchanan & Foster Reform Party,5
Acadia,6- 13,President,,R,Bush & Cheney Republican Party,346
Acadia,6- 13,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 13,President,,G,Nader & LaDuke Green Party,4
Acadia,6- 13,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 13,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 13,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 14,President,,D,Gore & Lieberman Democratic Party,142
Acadia,6- 14,President,,R,Buchanan & Foster Reform Party,4
Acadia,6- 14,President,,R,Bush & Cheney Republican Party,402
Acadia,6- 14,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 14,President,,G,Nader & LaDuke Green Party,5
Acadia,6- 14,President,,L,Browne & Olivier Libertarian Party,0
Acadia,6- 14,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 14,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 15,President,,D,Gore & Lieberman Democratic Party,54
Acadia,6- 15,President,,R,Buchanan & Foster Reform Party,2
Acadia,6- 15,President,,R,Bush & Cheney Republican Party,148
Acadia,6- 15,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 15,President,,G,Nader & LaDuke Green Party,2
Acadia,6- 15,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 15,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 15,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 16,President,,D,Gore & Lieberman Democratic Party,29
Acadia,6- 16,President,,R,Buchanan & Foster Reform Party,3
Acadia,6- 16,President,,R,Bush & Cheney Republican Party,109
Acadia,6- 16,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 16,President,,G,Nader & LaDuke Green Party,3
Acadia,6- 16,President,,L,Browne & Olivier Libertarian Party,0
Acadia,6- 16,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 16,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 2,President,,D,Gore & Lieberman Democratic Party,105
Acadia,6- 2,President,,R,Buchanan & Foster Reform Party,2
Acadia,6- 2,President,,R,Bush & Cheney Republican Party,274
Acadia,6- 2,President,,O,Phillips & Frazier Constitution Party,0
Acadia,6- 2,President,,G,Nader & LaDuke Green Party,12
Acadia,6- 2,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 2,President,,O,Hagelin & Ticciati Natural Law Party,0
Acadia,6- 2,President,,O,Harris & Trowe Socialist Workers Party,1
Acadia,6- 3A,President,,D,Gore & Lieberman Democratic Party,274
Acadia,6- 3A,President,,R,Buchanan & Foster Reform Party,1
Acadia,6- 3A,President,,R,Bush & Cheney Republican Party,257
Acadia,6- 3A,President,,O,Phillips & Frazier Constitution Party,1
Acadia,6- 3A,President,,G,Nader & LaDuke Green Party,7
Acadia,6- 3A,President,,L,Browne & Olivier Libertarian Party,1
Acadia,6- 3A,President,,O,Hagelin & Ticciati Natural Law Party,1
Acadia,6- 3A,President,,O,Harris & Trowe Socialist Workers Party,0
Acadia,6- 3B,President,,D,Gore & Lieberman Democratic Party,41
Acadia,6- 3B,President,,R,Buchanan & Foster Reform Party,0
Acadia,6- 3B,President,,R,Bush & Cheney Republican Party,199
